"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","log2err","direction"
"rno04721","Synaptic vesicle cycle",57,0.44742578478701,1.69177734144054,0.0038221306342846,0.0355081353201777,0.0247726110281148,2772,"tags=46%, list=23%, signal=35%","Atp6v0a1/Cltc/Cacna1b/Stx2/Ap2b1/Unc13a/Slc17a7/Cacna1a/Dnm2/Atp6v1c1/Rab3a/Slc1a6/Unc13b/Stx3/Atp6v0a2/Stx1b/Stxbp1/Nsf/Cplx3/Slc6a9/Stx1a/Snap25/Slc1a1/Dnm1/Ap2a1/Slc6a7",0.431707695803346,"activated"
"rno00565","Ether lipid metabolism",29,0.517005751990163,1.67627314088138,0.00860445727631179,0.0624280836430281,0.0435535862239586,2063,"tags=45%, list=17%, signal=37%","Selenoi/Pla2g4b/Pla2g7/Pafah1b3/Pld3/Lpcat1/Pla2g12a/Cept1/Tmem86a/Pafah2/Pla2g4e/Lpcat2b/Pla2g6",0.380730400722792,"activated"
"rno04114","Oocyte meiosis",95,-0.401657911125888,-1.66309572651231,0.00222844284203041,0.0248189446669879,0.0173151886692911,2008,"tags=28%, list=17%, signal=24%","Anapc15/Ppp1cb/Skp1/Anapc7/Ywhaz/Adcy2/Ywhaq/Camk2d/Prkaca/Ppp1cc/Ppp2r5a/Espl1/Fbxo5/Pkmyt1/Slk/Pttg1/Sgo1/Ccne1/Mad2l1/Bub1/Ccnb1/Aurka/Plk1/Ccne2/Cdk2/Cdc20/Cdk1",0.431707695803346,"suppressed"
"rno04666","Fc gamma R-mediated phagosome formation",81,0.408476145593906,1.6594146650277,0.00197025437625649,0.0239948836536951,0.0167402741388134,2063,"tags=35%, list=17%, signal=29%","Ncf1/Rac2/Prkcg/Pla2g4b/Ptprc/Plcg1/Rps6kb2/Dnm2/Hck/Vav2/Pik3r2/Bin1/Vasp/Pip5k1c/Limk1/Wasf3/Pak1/Syk/Limk2/Asap2/Pip5k1a/Map2k1/Raf1/Prkce/Pla2g4e/Mapk3/Prkca/Pla2g6",0.431707695803346,"activated"
"rno04270","Vascular smooth muscle contraction",80,0.410420072543873,1.65702545732006,0.00311891185784081,0.0312808512801093,0.0218234034089114,2063,"tags=31%, list=17%, signal=26%","Prkcg/Acta2/Pla2g4b/Myh10/Arhgef11/Arhgef1/Npr2/Ppp1r12c/Itpr1/Rock1/Adcy6/Cacna1c/Adcy5/Mylk/Myh11/Pla2g12a/Map2k1/Cacna1d/Raf1/Ppp1r12b/Prkce/Pla2g4e/Mapk3/Prkca/Pla2g6",0.431707695803346,"activated"
"rno04820","Cytoskeleton in muscle cells",159,-0.370409458827291,-1.65076251752986,0.000278363636583451,0.0056851307024846,0.00396628914097365,1025,"tags=18%, list=8%, signal=16%","Plec/Fbln2/Col5a3/Fhl3/Zyx/Lama2/Sntb1/Sdc2/Nid2/Fbln1/Lbr/Thbs4/Tln1/Itgb1/Daam2/Itgb8/Eno1/Col4a5/Itga9/Lmnb1/Atp1a2/Tpm4/Itgav/Csrp1/Pdlim5/Itgb5/Vim/Nid1",0.49849310876659,"suppressed"
"rno00564","Glycerophospholipid metabolism",77,0.412271970431893,1.64347988683942,0.00286457724045469,0.0296006314846984,0.0206511810137298,2769,"tags=38%, list=23%, signal=29%","Selenoi/Pla2g4b/Dgkq/Pld3/Agpat3/Tafazzin/Agpat4/Lpcat1/Pla2g12a/Mboat7/Agpat1/Cept1/Pcyt2/Pgs1/Gdpd5/Dgka/Plpp4/Pla2g4e/Lpcat2b/Pla2g6/Lpgat1/Pnpla6/Etnk1/Pisd/Dgkd/Gpd1/Gpam/Pld4/Dgkz",0.431707695803346,"activated"
"rno05219","Bladder cancer",34,-0.487959773346589,-1.63674568668451,0.00885981747689622,0.0627229533614743,0.04375930507608,474,"tags=15%, list=4%, signal=14%","Erbb2/Mmp2/Egfr/Fgfr3/Ccnd1",0.380730400722792,"suppressed"
"rno04512","ECM-receptor interaction",66,-0.41647047314681,-1.62478689824497,0.00504717865116852,0.0419917774876401,0.0292959897978458,806,"tags=17%, list=7%, signal=16%","Lama2/Thbs4/Itgb1/Lamb2/Itgb8/Col4a5/Itga9/Hmmr/Itgav/Itgb5/Tnc",0.407017918923954,"suppressed"
"rno00330","Arginine and proline metabolism",34,-0.483358059025599,-1.62131032402217,0.00941645028854629,0.0629609715371429,0.0439253608723163,2740,"tags=44%, list=23%, signal=34%","Cndp2/Pycr1/Aldh1b1/Gatm/Lap3/Hoga1/Maoa/Got2/Smsl1/Odc1/Arg1/Aldh9a1/Prodh1/Ckb/Aldh7a1",0.380730400722792,"suppressed"
"rno05152","Tuberculosis",104,0.381285445669679,1.60256700831146,0.00214165511903223,0.0248189446669879,0.0173151886692911,2900,"tags=37%, list=24%, signal=28%","C3/Il1b/Atp6v0a1/Fcer1g/Ctss/Mapk11/Itgam/Tlr2/Rfx5/Ksr1/Itgb2/Tgfb3/Il10ra/Ripk2/Atp6v0a2/Syk/Ppp3ca/Raf1/RT1-DOb/Mapk14/Mrc1/Mapk3/Tradd/Camk2g/Tlr9/Nfya/Jak1/Cd14/Crebbp/Fcgr3a/Nfyc/Il23a/Src/Rab7a/Camk2b/Irak4/Bid/Atp6ap1",0.431707695803346,"activated"
"rno04010","MAPK signaling pathway",232,0.33583359420815,1.59442174375883,0.000274779000326692,0.0056851307024846,0.00396628914097365,2303,"tags=29%, list=19%, signal=24%","Csf1r/Il1b/Rac2/Prkcg/Cacng8/Mapk8ip3/Pla2g4b/Cacna1h/Map3k12/Cacnb3/Vegfa/Cacna1b/Mapk11/Cacnb1/Map4k3/Cacna1a/Daxx/Cacna2d1/Mapk8ip2/Ptpn5/Dusp6/Cacna1c/Rasgrf1/Atf4/Fos/Map3k10/Pak2/Efna3/Map3k9/Cacna2d2/Nr4a1/Map3k13/Tgfb3/Sos1/Taok2/Pak1/Mras/Tgfbr2/Insr/Ppp3ca/Map2k1/Cacna1d/Raf1/Efna2/Rasa2/Pla2g4e/Met/Mapk14/Fgf18/Ret/Mapk3/Kit/Dusp8/Tradd/Taok3/Map4k2/Grb2/Ptprr/Prkca/Rps6ka5/Mapk8ip1/Erbb3/Cacnb4/Srf/Rapgef2/Cd14/Ngfr/Map2k5",0.49849310876659,"activated"
