"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ensembl","symbol","entrez"
2812.02081421086,-0.426742453901676,0.0696286178764535,-6.12883706321547,8.85237241973618e-10,9.37643286698457e-06,"ENSRNOG00000031092","Rock1",81762
4698.19505629133,-0.310927085403625,0.0539840345862451,-5.7596118516649,8.43075778636347e-09,4.46492932365809e-05,"ENSRNOG00000005513","Srsf5",29667
4303.39839759584,-0.364393647613579,0.0705608427347906,-5.16424738552495,2.41408251730037e-07,0.000852332067441516,"ENSRNOG00000043866",NA,NA
1339.37003149583,-0.487667900902652,0.0974166004707207,-5.00600409525915,5.55715750828692e-07,0.00147153530819438,"ENSRNOG00000016071",NA,NA
536.884703595761,-2.34964823375224,0.483083080777516,-4.8638595041882,1.15118641669682e-06,0.00243867330513055,"ENSRNOG00000008015","Fos",314322
7932.18330004397,-0.265087626677459,0.0592631594553647,-4.4730593021642,7.71083816009219e-06,0.0116675996845281,"ENSRNOG00000020763","Snrnp70",361574
1888.3020232717,0.392102487782874,0.087439149240506,4.4842898311416,7.3157170626898e-06,0.0116675996845281,"ENSRNOG00000018373","Tln2",315776
302.568469527214,-0.856957126990291,0.194230195086913,-4.41206953742091,1.02387216306456e-05,0.0130068190594408,"ENSRNOG00000059660",NA,NA
3317.42086350216,-0.351661535761341,0.0800049210529542,-4.39549881598634,1.10518666479388e-05,0.0130068190594408,"ENSRNOG00000002835","Luc7l3",360602
15128.7036926353,0.25469415437345,0.0584419565302008,4.35807028879728,1.31214246942019e-05,0.0138982130360987,"ENSRNOG00000009033","Cntn2",25356
692.33569270158,-0.491586962192123,0.115337921392277,-4.26214514929726,2.02473854724786e-05,0.0164969466864995,"ENSRNOG00000004147","Abca8a",303638
1268.49120423982,-0.35700863973807,0.0837300634896639,-4.26380471790925,2.00975105299217e-05,0.0164969466864995,"ENSRNOG00000045844","Impact",497198
670.946112041218,0.458062483815862,0.106630228863387,4.29580325109049,1.74061911526735e-05,0.0164969466864995,"ENSRNOG00000049952","Gucd1",687713
956.751512289214,0.428978396792497,0.101672046827981,4.21923636019924,2.45131183134307e-05,0.0185459249411327,"ENSRNOG00000050500","Tob2",315159
1067.07417947814,0.471600881962635,0.113889747106276,4.14085458915422,3.46014267693858e-05,0.0244332208227556,"ENSRNOG00000006645","Ryr3",170546
2939.56003056345,-0.294085362041318,0.0714088482750747,-4.11833223956321,3.81624233508541e-05,0.0252635242582654,"ENSRNOG00000012929","Wsb1",303336
3126.45220850318,0.315805564471874,0.0783810042315537,4.02910842452234,5.59887924016947e-05,0.0348843111246324,"ENSRNOG00000001130","Nos1",24598
178.062300030621,0.749753404749448,0.187138711787568,4.00640464812292,6.16499964384241e-05,0.0359042693275917,"ENSRNOG00000055580",NA,NA
3114.39853608018,-0.269638332092751,0.067682101954388,-3.98389418039151,6.77950704826128e-05,0.0359042693275917,"ENSRNOG00000008782","Pnisr",297942
5338.44129501989,-0.672024879341512,0.168562176699542,-3.98680707914314,6.69684353812502e-05,0.0359042693275917,"ENSRNOG00000031053","mt-Nd4l",26200
375.319204259578,0.572163804431807,0.14434331315104,3.96390932105804,7.37322693970413e-05,0.0371891522596886,"ENSRNOG00000024272","Ino80d",316440
797.122189096713,0.367132173107394,0.0930412938236022,3.94590571583671,7.94988941240222e-05,0.0382751039346201,"ENSRNOG00000013257","Hecw2",316395
726.465738806505,-0.450704534294852,0.115826784994803,-3.8911943754208,9.97519801253179e-05,0.045937955369016,"ENSRNOG00000049104",NA,NA
3280.24071349303,-0.222246544240427,0.057698869745997,-3.85183531703143,0.000117235857542059,0.0460621015257917,"ENSRNOG00000027761","Htatsf1",317612
23078.393557634,0.167662190487207,0.0436004540871149,3.84542303509532,0.000120344634928461,0.0460621015257917,"ENSRNOG00000030034","Sox11",84046
3100.87549482766,-0.226761485173705,0.0590133674959032,-3.84254440639143,0.000121765374124072,0.0460621015257917,"ENSRNOG00000004061","Pnn",368070
10236.4201262633,-0.23897068883587,0.0618101532913692,-3.8662044358534,0.000110542285900896,0.0460621015257917,"ENSRNOG00000046272",NA,NA
10380.4675582649,-0.255557597886408,0.0661148885935985,-3.86535625065171,0.000110927167027041,0.0460621015257917,"ENSRNOG00000033615",NA,NA
3510.00437140619,0.231436404086363,0.0608890804073077,3.80095088541668,0.00014414187367741,0.0497056853795531,"ENSRNOG00000010534","Ankrd50",294988
4409.02068183262,0.237351413901769,0.0622636861725382,3.8120360115533,0.000137826789875525,0.0497056853795531,"ENSRNOG00000048199",NA,NA
4941.09962111945,0.238007748385578,0.0627857731327233,3.79079107431634,0.000150168233775085,0.0497056853795531,"ENSRNOG00000003679","Med13",303403
431.995728615805,0.596846018954227,0.157157369016887,3.7977603130407,0.000146009406977288,0.0497056853795531,"ENSRNOG00000037426",NA,NA
