"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0000070","mitotic sister chromatid segregation","8/50","161/10689",0.0496894409937888,10.6226086956522,8.43365139903324,6.98309214760151e-07,0.00173826525864315,0.00173826525864315,"Kif11/Smc4/Racgap1/Kif22/Zwilch/Uhrf1/Mybl2/Bub1b",8
"GO:0098813","nuclear chromosome segregation","9/50","233/10689",0.0386266094420601,8.2575965665236,7.6784014852878,1.09562854257602e-06,0.00173826525864315,0.00173826525864315,"Kif11/Smc4/Racgap1/Kif22/Sgo2/Zwilch/Uhrf1/Mybl2/Bub1b",9
"GO:0000280","nuclear division","10/50","324/10689",0.0308641975308642,6.59814814814815,7.01479622402864,1.99266831378215e-06,0.00210904014330703,0.00210904014330703,"Kif11/Smc4/Racgap1/Kif22/Fgfr3/Sgo2/Zwilch/Uhrf1/Mybl2/Bub1b",10
"GO:0051276","chromosome organization","11/50","415/10689",0.0265060240963855,5.6664578313253,6.64698094242643,2.51762074205689e-06,0.00222054149449418,0.00222054149449418,"Kif11/Smc4/Racgap1/Kif22/Pcna/Sgo2/Zwilch/Hmgb2l1/Uhrf1/Mybl2/Bub1b",11
"GO:0007059","chromosome segregation","9/50","323/10689",0.0278637770897833,5.95671826625387,6.20115681659934,1.57903023399482e-05,0.0104452849978757,0.0104452849978757,"Kif11/Smc4/Racgap1/Kif22/Sgo2/Zwilch/Uhrf1/Mybl2/Bub1b",9
"GO:0021782","glial cell development","6/50","124/10689",0.0483870967741935,10.3441935483871,7.17465029544677,2.25962479822543e-05,0.0132865938135655,0.0132865938135655,"Vim/Mt2/Phgdh/Egfr/Fgfr3/Olig1",6
"GO:0050767","regulation of neurogenesis","9/50","375/10689",0.024,5.13072,5.58226755350657,5.12019196917471e-05,0.0270960559008726,0.0270960559008726,"Lrp4/Vim/Egfr/Mest/Fgfr3/Olig2/Id1/Mt3/Hmgb2l1",9
"GO:0050673","epithelial cell proliferation","8/50","294/10689",0.0272108843537415,5.81714285714286,5.74161099122432,5.85277219645184e-05,0.0281571549669301,0.0281571549669301,"Zfp36l1/Egfr/Ccnd1/Fgfr3/Fabp7/Id1/Hmgb2l1/Uhrf1",8
