"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0099565","chemical synaptic transmission, postsynaptic","29/893","119/11041",0.243697478991597,3.01306143958143,6.54936902396227,4.91556201981426e-08,4.97466399327266e-06,4.97466399327266e-06,"Grin1/Npas4/Grin2b/Grik1/Glrb/Syt1/Chrna4/Snca/Rims1/Ntsr1/Mef2c/Ngfr/Rgs4/Chrna5/P2rx2/Ptk2b/Nrxn1/Ntrk2/Prkar1b/Grin2d/Bdnf/Abat/Grm5/Atxn1/Neto1/Shank3/Grid2/Met/Cx3cl1",29
"GO:0006816","calcium ion transport","53/893","302/11041",0.175496688741722,2.16983084031058,6.11455215403945,4.97835166116982e-08,4.97466399327266e-06,4.97466399327266e-06,"Itpr1/Grin1/Epm2a/Trpm3/Grin2b/Rgs9/Homer2/Cacna1d/Pdgfrb/Chrna4/Plce1/Snca/Agtr1a/Trpc3/Atp1b1/Slc24a2/Nalcn/Trpc4/Adra2a/Cacna1i/Ntsr1/Atp2b2/Camk2b/Cacna2d1/Rgs4/Chrna5/P2rx2/Plch2/Usp2/Cacna2d3/Ptk2b/Akap5/Camk2a/Itgav/Ednrb/Bspry/Prkcb/Anxa6/Grin2d/Trpv2/Mchr1/Gas6/Cemip/Ptger3/Thy1/Anxa5/Trpc5/Grm6/Grm7/Cx3cl1/Ryr2/Atp1a2/Stc2",53
"GO:0006814","sodium ion transport","34/893","155/11041",0.219354838709677,2.71209045262435,6.3676388886987,5.88650926787973e-08,5.77520072899618e-06,5.77520072899618e-06,"Hcn1/Kcnk3/Nkain2/Nherf1/Fxyd7/Grin1/Trpm3/Slc4a4/Cntn1/Atp1b1/Slc24a2/Nalcn/Cacna1i/Kcnk9/Slc9a6/Slc6a1/Slc6a15/Slc6a11/Scn2a/Slc6a7/Ednrb/Sgk1/Slc41a3/Scn1b/Slc9a7/Slc6a17/Hcn2/Asic2/Serpine2/Cnksr3/Asic4/Atp1a2/Drd2/Slc38a3",34
"GO:0051592","response to calcium ion","31/893","134/11041",0.23134328358209,2.86031488693152,6.42696953006266,6.23316744422764e-08,6.00610205875934e-06,6.00610205875934e-06,"Hcn1/Grin1/Cpne8/Mttp/Cpne5/Grin2b/Syt1/Penk/Trpc3/Syt9/Pcsk1/Mef2c/Ccnd1/Syt7/Slc6a1/Egfr/Ptk2b/Itpka/Akap5/Kcnmb2/Fos/S100a16/Kcnma1/Anxa11/Rasgrp2/Rasal1/Cpne7/Anxa5/Cpne6/Kcnh1/Ryr2",31
"GO:0050890","cognition","56/893","330/11041",0.16969696969697,2.09812345176287,6.00776814341968,6.86805891158906e-08,6.31541516953056e-06,6.31541516953056e-06,"Nr4a2/Mapt/Grin1/Epm2a/Gatm/Npas4/Cbr3/Grin2b/Cacna1d/S100b/Prrt1/Cck/Slc12a5/Amph/Chrna4/Synpo/Slc24a2/Nrgn/Ntsr1/Mef2c/Pak6/Itga3/Atp8a1/Slc6a1/Fzd9/Prkar2b/Fos/Nts/Nrxn1/Scn2a/Ntrk2/Ptn/Prkar1b/Adcy1/Bdnf/Slc1a4/Grm5/Atxn1/Sgk1/Rcan2/Gpr88/Csmd1/Neto1/Syngap1/Gabra5/Nedd9/Shc3/Cntnap3/Grm7/Prkca/Shank3/Slc7a11/Atp1a2/Drd2/Fam107a/Hrh2",56
"GO:0099538","synaptic signaling via neuropeptide","8/893","10/11041",0.8,9.89115341545353,8.34393089476607,6.90529086364534e-08,6.31541516953056e-06,6.31541516953056e-06,"Cck/Grid1/Npy/Penk/Npy5r/Npy1r/Grid2/Vgf",8
"GO:0007600","sensory perception","49/893","280/11041",0.175,2.16368980963046,5.85072880597653,1.75554394075187e-07,1.5036373181424e-05,1.5036373181424e-05,"Nherf1/Grin1/Aqp4/Kcnq4/Atp8a2/Grin2b/Rgs9/Glrb/Homer2/Cacna1d/Slc1a3/Chrna4/Rorb/Rdh12/Penk/Kcna2/Elfn1/Rlbp1/Aloxe3/Adra2a/Nherf2/Pkhd1l1/Ntsr1/Atp2b2/Kcnk9/Lxn/Chrna5/P2rx2/Scn2a/Grm8/Kcnma1/Grin2d/Cntn5/Coch/Grm5/Ror1/Col1a1/Cemip/Dlg2/Nav2/Npy1r/Asic2/Serpine2/Grm6/Grm7/Shank3/Drd2/Tecta/Grm3",49
"GO:0001662","behavioral fear response","16/893","45/11041",0.355555555555556,4.39606818464601,6.77150696313564,2.01929496204413e-07,1.65092660836214e-05,1.65092660836214e-05,"Grin2b/Cck/Npas2/Penk/Lypd1/Cckbr/Ntsr1/Mef2c/Htr1a/Bdnf/Gabra5/Grm7/Shank3/Adcyap1/Asic4/Atp1a2",16
"GO:2000027","regulation of animal organ morphogenesis","17/893","53/11041",0.320754716981132,3.96579264298844,6.42006506960006,4.63414908760132e-07,3.4730372884301e-05,3.4730372884301e-05,"Ajap1/Pdgfa/Robo2/Bmp7/Agtr1a/Grem1/Rspo2/Ngfr/Mesp1/Sox8/Etv5/Hgf/Wnt4/Ntn4/Prkcb/Lgr4/Met",17
"GO:0046717","acid secretion","13/893","32/11041",0.40625,5.02285134378499,6.76013041860378,4.72645425745203e-07,3.49369139359057e-05,3.49369139359057e-05,"Nherf1/Grik1/Htr1b/Cckbr/Trpc4/Ntsr1/Apba1/Slc6a1/Htr1a/Abat/Ptger3/Drd2/Hrh2",13
