"ensembl_id","symbol","gene_name","entrez_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","direction"
"ENSRNOG00000001717","Opa1","OPA1, mitochondrial dynamin like GTPase","171116",3299.53287213416,-0.00151957687016209,0.0560721465457868,-0.0271003869795006,0.978379666110142,0.999733014012761,"ns"
"ENSRNOG00000001713",NA,NA,NA,19.1309290293675,0.15296750956143,0.535359818346358,0.285728409789742,0.775086143550022,0.999733014012761,"ns"
"ENSRNOG00000024040","Mb21d2","Mab-21 domain containing 2","498100",1524.92639975974,0.00145473946618847,0.0703463752877658,0.0206796648759452,0.983501190629908,0.999733014012761,"ns"
"ENSRNOG00000001931",NA,NA,NA,525.32952860103,-0.0819088915286871,0.114517658843944,-0.715251187943916,0.474453844339673,0.999733014012761,"ns"
"ENSRNOG00000001930","Ccdc50","coiled-coil domain containing 50","288022",1588.79317094811,0.029352431956406,0.0796137072974615,0.368685656688944,0.712362041061952,0.999733014012761,"ns"
"ENSRNOG00000001928","Il1rap","interleukin 1 receptor accessory protein","25466",58.998931370728,0.0586978153821568,0.312132359320085,0.18805424567327,0.850834127768846,0.999733014012761,"ns"
"ENSRNOG00000001926","Cldn1","claudin 1","65129",112.118256987788,0.129155647452377,0.241481443227011,0.534847091049397,0.592755596908914,0.999733014012761,"ns"
"ENSRNOG00000031669","Lpp","LIM domain containing preferred translocation partner in lipoma","288010",47.8576604734348,0.178847394803144,0.363003630195051,0.492687620526121,0.622233326084088,0.999733014012761,"ns"
"ENSRNOG00000048109","LOC100365839","40S ribosomal protein S3a-like","100365839",5242.15225462732,-0.0706670875012996,0.0773973096869275,-0.91304320249823,0.361219820241829,0.999733014012761,"ns"
"ENSRNOG00000001843","Bcl6","BCL6, transcription repressor","303836",1441.56362142621,0.130556930673006,0.0787880225715634,1.65706571140837,0.0975061905360349,0.999733014012761,"ns"
"ENSRNOG00000001837","Sst","somatostatin","24797",2915.51995781272,0.048026412715824,0.072163697248029,0.665520400801468,0.505717699514116,0.999733014012761,"ns"
"ENSRNOG00000001827","Masp1","MBL associated serine protease 1","64023",7114.76730186918,0.00975256113316536,0.0523773567672053,0.186198039288452,0.852289461494623,0.999733014012761,"ns"
"ENSRNOG00000001823","St6gal1","ST6 beta-galactoside alpha-2,6-sialyltransferase 1","25197",3082.63360877497,0.0292629734455744,0.0560861830933059,0.521750132236526,0.60184431464454,0.999733014012761,"ns"
"ENSRNOG00000001816","Rfc4","replication factor C subunit 4","288003",962.428384590713,-0.125077830011163,0.0846046919809078,-1.47837935559636,0.139306267939208,0.999733014012761,"ns"
"ENSRNOG00000001815","Eif4a2","eukaryotic translation initiation factor 4A2","303831",12813.0684370122,0.023367427359736,0.0485867037450907,0.480942841529913,0.63055712314697,0.999733014012761,"ns"
"ENSRNOG00000001803","Dnajb11","DnaJ heat shock protein family (Hsp40) member B11","360734",2496.54612395905,-0.00319179124039524,0.0613603796384525,-0.0520171364519239,0.958515038984391,0.999733014012761,"ns"
"ENSRNOG00000026458","Tbccd1","TBCC domain containing 1","303830",544.718759392647,-0.0901398194825692,0.107798350384815,-0.836189228877722,0.403048456949101,0.999733014012761,"ns"
"ENSRNOG00000001796","Dgkg","diacylglycerol kinase, gamma","25666",43.6797221496324,-0.171020992803759,0.341333441427737,-0.501037906184663,0.616344445621283,0.999733014012761,"ns"
"ENSRNOG00000001785","Etv5","ETS variant transcription factor 5","303828",3715.00148108016,-0.0855607416266179,0.0569855098772929,-1.50144732952037,0.133239900057771,0.999733014012761,"ns"
"ENSRNOG00000031273","Rpl27al7","ribosomal protein L27A like 7","363817",450.27071210038,0.0259482376710084,0.117976739683398,0.219943674834912,0.825915021437339,0.999733014012761,"ns"
