"ensembl_id","symbol","gene_name","entrez_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","direction"
"ENSRNOG00000008990","Amotl1","angiomotin-like 1","315430",440.595156225312,-0.100257790311335,0.132625249419175,-0.755947986906021,0.449680381284723,0.614987815077316,"ns"
"ENSRNOG00000019634","Eif4e2","eukaryotic translation initiation factor 4E family member 2","363275",1787.86440024982,-0.052373489509201,0.0692962268453799,-0.755791359694974,0.449774297935527,0.615000170792678,"ns"
"ENSRNOG00000004242","Pole2","DNA polymerase epsilon 2, accessory subunit","299112",115.261368706116,0.166367042089951,0.220216514388179,0.755470326792537,0.449966830109554,0.615203972979316,"ns"
"ENSRNOG00000051433","Pcgf1","polycomb group ring finger 1","312480",198.043395087056,-0.132796453719603,0.17589036869503,-0.754995595863774,0.450251624763513,0.615533866765309,"ns"
"ENSRNOG00000018906","Ghdc","GH3 domain containing","303542",28.8253219378893,0.329849187906034,0.436958029603994,0.75487613353843,0.450323307190001,0.615572381654506,"ns"
"ENSRNOG00000010415","Atxn7l1","ataxin 7-like 1","362726",1097.13084592904,0.0618495908852717,0.0819448648719609,0.754770795972535,0.450386519529185,0.615599311979414,"ns"
"ENSRNOG00000016960","Polr3e","RNA polymerase III subunit E","361640",1322.5518858454,0.0553736759471387,0.0734178067066411,0.754226780001721,0.450713059719671,0.615986125281483,"ns"
"ENSRNOG00000004453",NA,NA,NA,86.9127746165282,-0.187176332225067,0.248211595415735,-0.754099871569503,0.450789254526334,0.6160307517665,"ns"
"ENSRNOG00000055446","Amfr","autocrine motility factor receptor","361367",3097.08282183265,-0.0412128454844089,0.0546583282515931,-0.754008525374314,0.450844102564078,0.616046200799361,"ns"
"ENSRNOG00000018557","Cdh22","cadherin 22","29182",104.792063543082,-0.173960745477595,0.230810586057145,-0.753694830247192,0.451032486868918,0.616244096979378,"ns"
"ENSRNOG00000031052","Rplp2l3","ribosomal protein lateral stalk subunit P2 like 3","100362751",129.100148174972,-0.176399434967327,0.234090040931737,-0.753553778986979,0.45111720733669,0.616300333082222,"ns"
"ENSRNOG00000051039",NA,NA,NA,878.037934250847,-0.0746022906127577,0.0990291766605376,-0.753336472426577,0.451247747108494,0.616382296915585,"ns"
"ENSRNOG00000014675","Pi4k2a","phosphatidylinositol 4-kinase type 2 alpha","114554",769.508023069394,-0.0698638084838441,0.0927425817908134,-0.753308859154107,0.451264336404554,0.616382296915585,"ns"
