"ensembl_id","symbol","gene_name","entrez_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","direction"
"ENSRNOG00000010763",NA,NA,NA,574.439454789345,-0.65104365626712,0.109944117513238,-5.921586993399,3.18849562098973e-09,3.61336266248661e-06,"down"
"ENSRNOG00000030118","Msn","moesin","81521",1762.67782765028,-0.413067570169812,0.07013728826316,-5.88941460952915,3.87565998217523e-09,4.05423846904623e-06,"ns"
"ENSRNOG00000033321","Hmgb2l1","high mobility group box 2-like 1","498072",757.51303675605,-0.552646221516399,0.0970068259099307,-5.69698282912094,1.21946203870885e-08,1.18453316174298e-05,"ns"
"ENSRNOG00000001795","Itgb5","integrin subunit beta 5","257645",193.836319196456,-1.00406188736979,0.181369376237458,-5.53600562674496,3.09447628855027e-08,2.80545220319967e-05,"down"
"ENSRNOG00000009636","Scrn1","secernin 1","502776",8640.71331443354,-0.263263606378613,0.0483292359479123,-5.44729502163763,5.1141598379831e-08,4.34671622729576e-05,"ns"
"ENSRNOG00000000814","Fabp7","fatty acid binding protein 7","80841",5189.01271488835,-0.339838473073931,0.063701431198674,-5.33486401606947,9.56161868092893e-08,7.64873249658545e-05,"ns"
"ENSRNOG00000017980","Itgal","integrin subunit alpha L","308995",61.5893178386703,1.86641384179905,0.356258395695682,5.23893293280687,1.61507714524614e-07,0.000122019078323346,"up"
"ENSRNOG00000009919","Acod1","aconitate decarboxylase 1","306127",19.015543965321,4.03006680596484,0.775476010946808,5.19689422893221,2.02645585963308e-07,0.000145040911763949,"up"
"ENSRNOG00000048411","Uhrf1","ubiquitin-like with PHD and ring finger domains 1","316129",1542.49770296266,-0.423516601478506,0.0819987076836011,-5.1649180022773,2.40544348897456e-07,0.000163558130032825,"ns"
"ENSRNOG00000049402","Nbl1","NBL1, DAN family BMP antagonist","50594",382.47286353861,-0.661082279879395,0.128399145782937,-5.14865013975229,2.62367730554612e-07,0.000169901846086294,"down"
"ENSRNOG00000019328","Phgdh","phosphoglycerate dehydrogenase","58835",918.869535290826,-0.449571755360905,0.0877794296684655,-5.12160715852102,3.02942502325471e-07,0.000187259776778367,"ns"
"ENSRNOG00000028658","Olig2","oligodendrocyte transcription factor 2","304103",350.5588851619,-0.730942951331923,0.142955844286989,-5.11306798947324,3.16968148267639e-07,0.000187410862969201,"down"
"ENSRNOG00000043098","Mt2","metallothionein 2","689415",260.318344206497,-0.755842572522291,0.154277915985381,-4.89922726590313,9.62143034180139e-07,0.000545174296742322,"down"
