"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","log2err","direction"
"rno00190","Oxidative phosphorylation",95,0.479761731458765,2.10852742778734,3.47237307562999e-07,5.92039609394914e-05,5.92039609394914e-05,1870,"tags=38%, list=15%, signal=32%","29507/685322/291660/310856/114630/293991/25282/245965/293453/301011/293130/299643/192241/293652/245958/297990/291103/315167/64539/289218/296658/691853/81728/299739/297797/300047/691001/368044/299310/29445/296981/690848/361385/140608/291969/298596",0.674962860011025,"activated"
"rno05020","Prion disease",205,0.374465724646179,1.90759925147331,2.9021084465644e-07,5.92039609394914e-05,5.92039609394914e-05,2526,"tags=34%, list=21%, signal=27%","24887/114553/29507/685322/363875/29666/29687/291660/81780/114630/293991/25282/245965/29677/293453/301011/293130/24330/58854/299643/24411/192241/293652/245958/297990/85492/291103/315167/64539/289218/296658/298400/29425/81728/287670/299739/300047/691001/362634/292766/362165/29716/299310/29445/25402/81678/171549/24410/690848/66021/282819/257648/361385/298596/366957/689560/25496/117263/29671/288088/362339/29676/24472/170546/252934/29668/100360846/24412/688869/171082",0.674962860011025,"activated"
"rno05415","Diabetic cardiomyopathy",158,0.364360851244029,1.77720095448258,2.47756240827555e-05,0.00168969756244392,0.00168969756244392,2574,"tags=34%, list=21%, signal=27%","84352/114553/29507/134480898/25023/685322/363875/291660/114630/24383/293991/25282/245965/293453/301011/293130/299643/192241/293652/245958/24790/297990/291103/315167/64539/289218/296658/81728/299739/300047/691001/29393/25467/299310/297417/29445/690848/66021/282819/361385/298596/366957/689560/171087/288088/309165/81722/252934/25591/81686/688869/171082/25522",0.575610261071129,"activated"
"rno00860","Porphyrin metabolism",28,0.514755714925317,1.77664657704737,0.00329971834235332,0.125022661638054,0.125022661638054,2105,"tags=36%, list=17%, signal=30%","499244/501644/500804/100362384/691853/24434/24268/25374/29421/309070",0.431707695803346,"activated"
"rno05016","Huntington disease",238,0.343693711117586,1.75841502725523,3.41067686753386e-06,0.000387680270609682,0.000387680270609682,2841,"tags=35%, list=23%, signal=27%","24887/312195/29507/685322/29666/24404/291660/114630/293991/689688/25282/245965/29677/59319/291773/293453/301011/293130/294854/58854/299643/192241/293652/245958/24790/297990/85492/291103/315167/64539/289218/296658/298400/29425/81728/287670/299739/300047/691001/292766/117250/314415/362165/299310/29482/29445/303630/25402/171549/192154/24410/690848/282819/257648/361385/298596/300240/292778/360827/685664/117263/363131/29671/288088/362339/299850/29676/29424/252934/29668/100360846/688869/171082/94198/117017/117262/81646/499529/83503/65046/83618/117526/688386",0.627256739718528,"activated"
"rno05014","Amyotrophic lateral sclerosis",286,0.321774906114022,1.68643945495626,7.15966312830453e-06,0.000610361281687961,0.000610361281687961,2526,"tags=31%, list=21%, signal=25%","24887/29507/685322/363875/29666/24404/291660/24598/114630/293991/689688/311372/288663/25282/290527/245965/29677/59319/293453/301011/293130/294854/58854/299643/24411/192241/293652/245958/297990/85492/252961/291103/315167/64539/289218/296658/29425/361824/81728/287670/299739/300047/691001/64862/362245/308416/292766/117250/314415/114495/64633/299310/29482/29445/303630/25402/308653/171549/24410/690848/58958/361385/246294/298596/315352/300240/59087/360827/685664/117263/363131/29671/288088/297522/24688/299850/59323/24588/29676/117103/309855/252934/29668/100360846/24412/688869/113975/171082",0.610526878385931,"activated"
"rno03410","Base excision repair",43,0.410331056458633,1.60388601137253,0.00993983954167793,0.282457106976015,0.282457106976015,2580,"tags=37%, list=21%, signal=29%","288414/24561/59294/308576/289758/79116/304577/367090/29240/83507/25459/304528/170841/362600/25591/108348989",0.380730400722792,"activated"
"rno05012","Parkinson disease",207,0.306567856413337,1.5408053117068,0.000449131473261841,0.0255256387303813,0.0255256387303813,2586,"tags=30%, list=21%, signal=24%","24887/100912032/29507/685322/29666/291660/114630/24611/293991/25282/294331/245965/29677/293453/301011/293130/58854/299643/192241/293652/245958/297990/85492/291103/315167/64539/289218/296658/29425/81728/287670/299739/298689/300047/691001/292766/29253/299310/29545/29445/25750/25402/81678/171549/690848/282819/300160/361385/298596/83619/24896/117263/29671/288088/29676/170546/252934/29668/100360846/688869/171082/25643/94198",0.49849310876659,"activated"
"rno04932","Non-alcoholic fatty liver disease",120,0.324279539863654,1.50391552734181,0.00386483482271842,0.131790867454698,0.131790867454698,1539,"tags=25%, list=13%, signal=22%","24887/29507/685322/363875/314322/291660/293991/25385/25282/293453/301011/293130/299643/293652/64547/297990/291103/315167/64539/289218/296658/81728/299739/300047/691001/25467/299310/29445/25402/690848",0.431707695803346,"activated"
"rno05322","Systemic lupus erythematosus",29,0.425406556033198,1.4959456263314,0.0322050431721187,0.763667037991614,0.763667037991614,2459,"tags=45%, list=20%, signal=36%","685909/303175/29687/58940/362634/100361558/24410/81634/63836/308901/294270/29384/24232",0.321775918075361,"activated"
