"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","log2err"
"rno04911","Insulin secretion",63,-0.38143470265598,-1.47227156781329,0.036592277557926,0.138644073858364,0.103477964835266,2429,"tags=35%, list=20%, signal=28%","Camk2d/Adcyap1/Atp1a1/Cck/Atf2/Creb1/Adcy1/Cacna1d/Prkacb/Rims2/Camk2g/Atp1b2/Adcy6/Cacna1c/Creb3l2/Ryr2/Atp1a3/Pclo/Prkca/Kcnn3/Plcb1/Kcnma1",0.321775918075361
"rno03320","PPAR signaling pathway",46,0.378707009928613,1.46915792759378,0.0274796225476868,0.108151522583765,0.0807196379863746,2200,"tags=26%, list=18%, signal=21%","Fabp7/Cpt1b/Rxrb/Dbi/Cpt1a/Ubc/Cpt1c/Acsl6/Fabp5/Pltp/Me3/Rxrg",0.352487857583619
"rno01250","Biosynthesis of nucleotide sugars",33,0.405652972381324,1.46791308290071,0.0246320506658336,0.10369789230925,0.0773956401831482,3200,"tags=39%, list=26%, signal=29%","Tgds/Uxs1/Ugp2/Pmm2/Gnpnat1/Galk1/Gfus/Mpi/Nagk/Hk1/Gmppa/Gale/Galt",0.352487857583619
"rno05012","Parkinson disease",207,0.293597016158519,1.46633859453882,0.00112994131287159,0.026697702671905,0.0199260153094463,3697,"tags=43%, list=31%, signal=30%","Rps27a/mt-Nd4l/Bax/mt-Co3/Atp5f1e/Plcg1/Sdhd/Drd1/Ndufa7/Hspa5/Cycs/Atp5mc3/Psmb4/Ndufs8/Atp5pd/Sdhc/Psma6/Psmc1/Atf4/Tubb6/Trap1/Psmd12/Eif2s1/Ndufs3/Gnal/Sem1/Ubc/Slc39a8/Ndufa6/Ndufb8/Ndufv3/Casp9/Cyc1/Ndufb5/Ppif/Casp3/Cox7a2/Slc39a3/Psmd6/Psmc5/Slc25a5/Ndufb4/Psmd14/Sdhb/Psma4/Slc25a4/Psmd4/Klc1/Psmd13/Atp5f1b/Cox5b/Septin5/Ube2j2/Psmd3/Tubb5/Cox4i1/Ndufb7/Cox7a2l/Atp5mc2/Uqcrb/Ndufv1/Ndufb10/Park7/Ndufs5/Klc2/Prkaca/Atp5po/Klc4/Atp5pf/Uqcrc1/Sod1/Ndufa9/Uqcrc2/Tuba4a/Vdac2/Mfn1/Vdac3/Ndufv2/Tubb4b/Cox7c/Cox5a/Uqcrbl1/Sdha/Ube2l3/Maoa/Psma5/Psmb6l1/Snca/Psmb1",0.45505986738723
"rno05168","Herpes simplex virus 1 infection",114,0.31772149976003,1.46484000651376,0.00572201795883578,0.0431693594433482,0.0322197504308999,1219,"tags=18%, list=10%, signal=16%","Srsf5/Chuk/Nxf1/Eif2b1/Srsf6/Bax/Traf3/Irf9/Irf3/Pou2f2/C3/Bak1/Calr/Cycs/B2m/Srsf2/Pdia3/Eif2s1/Tnfrsf1a/Tyk2",0.407017918923954
"rno04820","Cytoskeleton in muscle cells",161,-0.326873676782028,-1.44855817416247,0.00886436189492502,0.0551504609878813,0.0411619285551482,2433,"tags=31%, list=20%, signal=25%","Actn3/Fmnl1/Sptan1/Syne2/Lmnb2/Atp1a1/Myom1/Dag1/Itgb4/Eno2/Tln1/Fbn1/Fhl3/Agrn/Myh11/Col1a2/Dcn/Itga4/Ank2/Atp1b2/Ampd3/Fmn2/Fn1/Ank3/Itgb8/Sntb2/Emd/Plec/Atp1a3/Tmod2/Myh7/Col1a1/Itga3/Col6a3/Itga6/Sgce/Actg2/Sptbn2/Syne1/Sptbn1/Col4a2/Jup/Myh10/Diaph1/Fbn2/Sptbn4/Hspg2/Myh9/Vcan/Tln2",0.380730400722792
"rno04550","Signaling pathways regulating pluripotency of stem cells",95,-0.348452842652169,-1.43740208968046,0.0275562386320658,0.108151522583765,0.0807196379863746,2823,"tags=40%, list=23%, signal=31%","Fgfr1/Pcgf5/Acvr1/Mapk1/Fgfr2/Inhbb/Meis1/Smad4/Lifr/Dlx5/Pik3ca/Il6st/Zfhx3/Wnt16/Wnt7b/Igf1r/Smarcad1/Pcgf3/Ctnnb1/Bmpr1a/Fzd2/Setdb1/Akt3/Pik3cb/Apc/Rif1/Myc/Acvr2b/Apc2/Pik3r3/Jak1/Skil/Jarid2/Gsk3b/Smad5/Fzd3/Kat6a/Bmpr2",0.352487857583619
"rno04310","Wnt signaling pathway",129,-0.335000237958091,-1.42686703434476,0.0125605528501421,0.0679864844745788,0.0507421835925041,2066,"tags=29%, list=17%, signal=24%","Tle4/Lrp5/Lgr5/Invs/Rac1/Celsr2/Wnt16/Wnt7b/Rbx1/Ror2/Ctnnb1/Prkacb/Fzd2/Camk2g/Mcc/Celsr3/Psen1/Sirt1/Apc/Ctnnd2/Tbl1xr1/Myc/Nfatc3/Chd8/Ccdc88c/Rock2/Apc2/Prkca/Vangl2/Crebbp/Tbl1x/Tle3/Prickle2/Plcb1/Gsk3b/Lrp6/Fzd3",0.380730400722792
"rno04072","Phospholipase D signaling pathway",115,-0.330729040537929,-1.4178556115649,0.0226994791688834,0.0985036767074365,0.0735189013912663,2983,"tags=37%, list=25%, signal=28%","Plcb4/Grm1/Gab2/Lpar4/Grm2/Dgkg/Pdgfra/Mapk1/Sphk2/Ralgds/Rheb/Dgkk/Agpat1/Pik3ca/Egfr/Pdgfb/Egf/Fyn/Grm8/Adcy1/Insr/Plpp2/Lpar1/Adcy6/Akt3/Pik3cb/Tsc1/Mtor/Mras/Dgkh/Pip5k1c/Shc3/Grm5/Sos1/Grm3/Pla2g4e/Prkca/Dnm3/Pik3r3/Rras2/Kit/Grm7/Plcb1",0.352487857583619
"rno05235","PD-L1 expression and PD-1 checkpoint pathway in cancer",66,0.335398892470925,1.4165013670778,0.0257353018955756,0.104473070790373,0.077974200011768,939,"tags=14%, list=8%, signal=13%","Fos/Mapk11/Chuk/Jun/Plcg1/Map3k3/Lat/Rps6kb2/Ppp3cc",0.352487857583619
"rno04810","Regulation of actin cytoskeleton",173,-0.315310511708378,-1.41266317637431,0.0145564037737354,0.0752080861642997,0.0561320760336815,2841,"tags=35%, list=23%, signal=27%","Slc9a1/Fgfr1/Pak5/Lpar4/Pdgfra/Fgd1/Mapk1/Fgfr2/Vav2/Cyfip1/Wasf1/Araf/Pik3ca/Itgb4/Iqgap3/Arhgef7/Egfr/Pdgfb/Egf/Actn4/Crkl/Myh11/Wasf2/Rac1/Pip4k2b/Itga4/Mylk/Ppp1r12b/Lpar1/Fgf18/Abi2/Nckap1/Fn1/Akt3/Arhgef12/Pik3cb/Itgb8/Apc/Cxcr4/Chrm2/Mras/Ssh1/Itga3/Pip5k1c/Itga6/Sos1/Braf/Rock2/Apc2/Pikfyve/Ssh2/Pik3r3/Myh10/Diaph1/Rras2/Enah/Pak3/Arhgap35/Myh9/Tiam1",0.380730400722792
"rno05142","Chagas disease",73,0.334875668506651,1.4118644846869,0.0220244345180099,0.0980935612016265,0.073212808842861,1340,"tags=18%, list=11%, signal=16%","Fos/Mapk11/Chuk/Jun/C1qb/C3/Calr/C1qc/Bdkrb2/Tnfrsf1a/Gnal/Serpine1/C1qa",0.352487857583619
"rno03420","Nucleotide excision repair",53,0.355372545275174,1.40650418156659,0.0442739515047571,0.156982827169622,0.117165220391559,2161,"tags=30%, list=18%, signal=25%","Ercc5/Lig1/Cetn2/Ercc2/Gtf2h2/Pcna/Rfc3/Xpc/Pold2/Gtf2h5/Xpa/Cdk7/Pole4/Polr2e/Polr2c/Ercc1",0.321775918075361
"rno04217","Necroptosis",99,0.31461366276023,1.40208601142645,0.0187342334973341,0.0899770932759284,0.0671550267882168,2925,"tags=31%, list=24%, signal=24%","Hmgb1l1/Trpm7/Pla2g4b/Hmgb1/Bax/Irf9/Ppia/Chmp6/Tnfrsf1a/Ppid/Tyk2/Spata2L/Hsp90aa1/Chmp5/Stat6/Slc25a5/Chmp2b/Dnm1l/Slc25a4/Chmp3/Cybb/Il33/Chmp4b/Chmp1a/Macroh2a1/H2ac12/Pygl/Fas/Ifnar1/Hsp90ab1/Smpd1",0.352487857583619
"rno04141","Protein processing in endoplasmic reticulum",150,0.290297957189692,1.39668057159755,0.0123891787579759,0.0679864844745788,0.0507421835925041,2446,"tags=30%, list=20%, signal=24%","Ppp1r15a/Uggt2/Man1b1/Hspa8/Bax/Sec63/Ubxn6/Bak1/Sec23a/Erp29/Hspa5/Calr/Prkcsh/Fbxo6/Bcap29/P4hb/Atf4/Pdia3/Rpn2/Sec62/Selenos/Eif2s1/Ubxn4/Sec61g/Hspa1a/Derl1/Hsp90aa1/Ostc/Skp1/Cryab/Ssr4/Bag2/Preb/Txndc5/Dnajb11/Pdia6/Ssr3/Hsp90b1/Canx/Ssr1/Edem2/Ube2j2/Os9/Magt1/Ube2d3",0.380730400722792
"rno05417","Lipid and atherosclerosis",131,0.292676080846685,1.3957826440822,0.00894759185033996,0.0551504609878813,0.0411619285551482,1595,"tags=21%, list=13%, signal=18%","Fos/Mapk11/Chuk/Hspa8/Rxrb/Bax/Traf3/Arhgef1/Jun/Irf3/Plcg1/Pou2f2/Ager/Hspa5/Cycs/Atf4/Ppp3cc/Sele/Eif2s1/Tnfrsf1a/Ncf1/Icam1/Hspd1/Hspa1a/Hsp90aa1/Casp9/Casp3",0.380730400722792
"rno04150","mTOR signaling pathway",121,-0.330217339636873,-1.39480750633692,0.022820499882368,0.0985036767074365,0.0735189013912663,2247,"tags=27%, list=19%, signal=22%","Rps6ka2/Pik3ca/Pten/Rps6ka1/Lrp5/Wdr59/Ddit4/Wnt16/Wnt7b/Insr/Igf1r/Fzd2/Rps6ka3/Mios/Akt3/Pik3cb/Tsc1/Mtor/Lpin1/Sos1/Braf/Prkca/Pik3r3/Rptor/Slc38a9/Rnf152/Gsk3b/Lamtor1l1/Lrp6/Fnip2/Prkaa2/Fzd3/Rictor",0.352487857583619
"rno03022","Basal transcription factors",36,0.375280020280122,1.39234174124187,0.0405887912525719,0.150443237142685,0.112284352078819,2181,"tags=33%, list=18%, signal=27%","Gtf2a2/Gtf2f1/Ercc2/Gtf2h2/Taf11l1/Taf4b/Gtf2h5/Gtf2f2/Taf13/Cdk7/Taf11/Gtf2i",0.321775918075361
"rno05020","Prion disease",205,0.270500746591783,1.37806994362597,0.0064677577941158,0.0450103144447651,0.0335937599474878,3538,"tags=42%, list=29%, signal=30%","Egr1/Mapk11/Hspa8/mt-Nd4l/Bax/mt-Co3/Atp5f1e/C1qb/Sdhd/Ndufa7/Hspa5/Cycs/Atp5mc3/Psmb4/Ndufs8/C1qc/Grin2c/Atp5pd/Sdhc/Psma6/Psmc1/Atf4/Tubb6/Ppp3cc/Psmd12/Eif2s1/Ndufs3/Ncf1/Sem1/C1qa/Ndufa6/Hspa1a/Ndufb8/Ndufv3/Casp9/Cyc1/Ndufb5/Ppif/Casp3/Cox7a2/Psmd6/Psmc5/Slc25a5/Ndufb4/Psmd14/Sdhb/Psma4/Slc25a4/Psmd4/Klc1/Psmd13/Atp5f1b/Cox5b/Cybb/Mapk14/Psmd3/Tubb5/Cox4i1/Creb3/Ndufb7/Cox7a2l/Atp5mc2/Cyba/Uqcrb/Ndufv1/Ndufb10/Ndufs5/Klc2/Prkaca/Atp5po/Klc4/Bad/Atp5pf/Uqcrc1/Sod1/Ndufa9/Uqcrc2/Tuba4a/Vdac2/Vdac3/Ndufv2/Tubb4b/Cox7c/Cox5a/Uqcrbl1/Sdha",0.407017918923954
"rno03082","ATP-dependent chromatin remodeling",97,-0.33572871708714,-1.37802114226333,0.0327102495748914,0.125328034888067,0.0935394469169228,1912,"tags=28%, list=16%, signal=24%","Epc1/Epc2l1/Rbbp4l1/Ino80b/Bicra/Smarca4/Chd4/Srcap/Bptf/Trrap/H2az2l3/Smarca2/Ep400/Ing3/Arid1a/Smarcc1/Bicral/Arid1b/Baz1b/Gatad2b/Ino80d/Ss18l1/Baz2a/Arid2/Pbrm1/Rsf1/Baz2b",0.321775918075361
"rno04210","Apoptosis",105,0.295493064759559,1.35074284140316,0.0373110517227558,0.139813941070986,0.104351103332431,1595,"tags=19%, list=13%, signal=17%","Fos/Gadd45g/Chuk/Bax/Birc5/Jun/Bak1/Cycs/Ctss/Atf4/Gadd45b/Pmaip1/Eif2s1/Ctsh/Tnfrsf1a/Csf2rb/Actg1/Casp9/Parp2/Casp3",0.321775918075361
"rno03015","mRNA surveillance pathway",83,0.312935620825681,1.34669051405829,0.0422999470303144,0.155099805777819,0.115759814333136,2547,"tags=31%, list=21%, signal=25%","Ddx39b/Pabpn1/Nxf1/Pnn/Acin1/Dazap1/Upf3a/Magoh/Ncbp2/Cstf2/Gspt2/Ppp2r5a/Smg5/Upf2/Eif4a3/Nxt2/Pcf11/Upf3b/Ppp1cb/Smg5l1/Fus/Rnmt/Cpsf1/Ncbp1/Rnps1/Pabpc4",0.321775918075361
"rno05208","Chemical carcinogenesis - reactive oxygen species",176,0.271335172831805,1.34590634630524,0.0180136518332838,0.0883940357630213,0.0659735008484919,3553,"tags=38%, list=29%, signal=27%","Fos/Mapk11/Chuk/Vegfa/mt-Nd4l/mt-Co3/Jun/Atp5f1e/Sdhd/Ndufa7/Atp5mc3/Ndufs8/Atp5pd/Sdhc/Gstt3/Gstt2/Ndufs3/Ncf1/Prkd2/Ndufa6/Ndufb8/Ndufv3/Cyc1/Pld2/Ndufb5/Ppif/Gsta6/Cox7a2/Gstm4/Slc25a5/Ndufb4/Sdhb/Slc25a4/Atp5f1b/Acp1/Cox5b/Ephx2/Mapk14/Sos2/Cox4i1/Ephx1/Ndufb7/Nqo1/Cox7a2l/Atp5mc2/Cyba/Uqcrb/Ndufv1/Raf1/Ndufb10/Ndufs5/Atp5po/Bad/Atp5pf/Uqcrc1/Sod1/Ndufa9/Uqcrc2/Vdac2/Vdac3/Gstt1/Ndufv2/Cox7c/Cox5a/Uqcrbl1/Sdha/Nfkbia",0.352487857583619
"rno04082","Neuroactive ligand signaling",125,-0.310255743759102,-1.32870107934796,0.0456490727532097,0.158840140906577,0.118551439363723,1973,"tags=26%, list=16%, signal=22%","Gria1/Gabrb1/Oprm1/Grik4/Slc1a2/Drd2/Chrna7/Grm8/Adcy1/Gria3/Htr1b/Prkacb/Adcy6/Gabbr2/Gabrb2/Grin2a/Chrm2/Grin3a/Gabrg3/Grm5/Chrna4/Grm3/Grin2b/Chrnb2/Gnao1/Prkca/Grik3/Grm7/Plcb1/Gabrb3/Gabra1/Grik2",0.252961123069611
"rno04151","PI3K-Akt signaling pathway",245,-0.285118685501832,-1.31737685676683,0.0440967283072546,0.156982827169622,0.117165220391559,2134,"tags=23%, list=18%, signal=19%","Itgb4/Pten/Egfr/Pdgfb/Egf/Cdk6/Atf2/Ppp2r2c/Rac1/Vegfd/Ret/Ddit4/Col1a2/Creb1/Insr/Igf1r/Itga4/Reln/Lpar1/Fgf18/Lama4/Fn1/Creb3l2/Akt3/Pik3cb/Itgb8/Tsc1/Efna3/Mtor/Ywhag/Chrm2/Lamc1/Magi2/Col1a1/Itga3/Myc/Col6a3/Itga6/Foxo3/Sos1/Phlpp1/Col4a2/Prkca/Pik3r3/Phlpp2/Met/Jak1/Kit/Rptor/Gsk3b/Ntrk2/Pkn2/Prkaa2/Erbb4/Tnr/Ppp2r3a",0.257206466468838
"rno05206","MicroRNAs in cancer",142,-0.302609814145662,-1.31379420882997,0.0446549391069012,0.156982827169622,0.117165220391559,2130,"tags=27%, list=18%, signal=22%","Abcc1/Pten/Pdcd4/Egfr/Notch2/Pdgfb/Dnmt1/Cdk6/Crkl/Ddit4/Tgfb2/LOC100359916/Igf2bp1/Pik3cb/Sirt1/Efna3/Mtor/Apc/Pim1/Myc/Sos1/Apc2/Prkca/Crebbp/Pik3r3/Met/Rptor/Dnmt3a/Zfpm2/Atm/Irs2/Hdac4/Fzd3/Dicer1/Tnr/Bmpr2/Mmp16/Zeb2",0.248911114434702
"rno05415","Diabetic cardiomyopathy",158,0.26592453079231,1.29969717456835,0.0275929104539226,0.108151522583765,0.0807196379863746,3538,"tags=41%, list=29%, signal=30%","Cpt1b/Mapk11/mt-Nd4l/mt-Co3/Atp5f1e/Ager/Sdhd/LOC134480898/Gapdh/Ndufa7/Atp5mc3/Ndufs8/Atp5pd/Sdhc/Mpc1/Smad3/Ndufs3/Ncf1/Ndufa6/Ndufb8/Agtr1a/Ndufv3/Cyc1/Ndufb5/Ppif/Cox7a2/Slc25a5/Ndufb4/Prkcb/Sdhb/Ptpa/Ppp1cb/Slc25a4/Atp5f1b/Cox5b/Cybb/Mapk14/Mmp2/Tbc1d4/Cox4i1/G6pd/Ndufb7/Cox7a2l/Atp5mc2/Cyba/Tgfbr2/Uqcrb/Ndufv1/Ndufb10/Ndufs5/Atp5po/Atp5pf/Uqcrc1/Tgfb1/Ndufa9/Uqcrc2/Vdac2/Vdac3/Pdha1/Ndufv2/Cox7c/Prkcg/Cox5a/Uqcrbl1/Sdha",0.352487857583619
"rno04014","Ras signaling pathway",173,-0.289217330494422,-1.29575975930869,0.0478199718706048,0.164713236443194,0.122934864897173,2112,"tags=24%, list=17%, signal=20%","Ralgapa1/Egfr/Ksr2/Pdgfb/Egf/Brap/Rac1/Vegfd/Insr/Igf1r/Syngap1/Prkacb/Rapgef5/Fgf18/Akt3/Pik3cb/Shoc2/Efna3/Grin2a/Mras/Ralgapa2/Shc3/Ralgapb/Ets2/Sos1/Grin2b/Pla2g4e/Prkca/Pik3r3/Met/Rras2/Rasal2/Kit/Ralgdsl1/Nf1/Pak3/Ntrk2/Rin1/Afdn/Abl2/Tiam1",0.245041785430996
"rno05165","Human papillomavirus infection",246,-0.273383867945764,-1.27511980699683,0.0441176470588235,0.156982827169622,0.117165220391559,2480,"tags=25%, list=20%, signal=20%","Magi1/Pkml1/Rheb/Hes1/Pard3/Jag1/Pik3ca/Itgb4/Pten/Egfr/Notch2/Egf/Cdk6/Ccna1/Ppp2r2c/Rbpj/Wnt16/Col1a2/Creb1/Wnt7b/Maml2/Chd4/Itga4/Ctnnb1/Prkacb/Reln/Fzd2/Ubr4/Lama4/Fn1/Creb3l2/Akt3/Pik3cb/Atp6v0a4/Itgb8/Tsc1/Psen1/Mtor/Fadd/Apc/Tada3/Lamc1/Col1a1/Itga3/Col6a3/Itga6/Sos1/Apc2/Dlg1/Col4a2/Maml1/Crebbp/Pik3r3/Atr/Jak1/Atm/Gsk3b/Hes5/Fzd3/Ube3a/Tnr/Ppp2r3a",0.248911114434702
