"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","log2err","direction"
"GO:0021952","central nervous system projection neuron axonogenesis",28,-0.805842847502498,-2.57978849887828,1e-10,2.591e-08,1.71915235886894e-08,1823,"tags=79%, list=15%, signal=67%","Bhlhe22/Pafah1b1/Ephb3/Tsku/Wdr47/Prdm8/Mycbp2/Spg11/Dclk1/Cdh11/Nin/Chrnb2/Dcx/Plxna4/Slit2/Sptbn4/Ephb1/Epha4/Dcc/Szt2/Nfib/Zeb2",NA,"suppressed"
"GO:0021954","central nervous system neuron development",89,-0.627740961405636,-2.56584572086128,1e-10,2.591e-08,1.71915235886894e-08,2001,"tags=52%, list=17%, signal=43%","Spast/Gabrb1/Crkl/Bhlhe22/Rac1/B4galt5/Drd2/Ndel1/Pafah1b1/Sall3/Ephb3/Zmiz1/Tsku/Wdr47/Prdm8/Mycbp2/Spg11/Dclk1/Cdh11/Nin/L1cam/Chrnb2/Prkca/Dcx/Plxna4/Plxna1/Slit2/Sptbn4/Ephb1/Rapgef2/Arhgap35/Ntrk2/Nova2/Atp7a/Map2/Epha4/Dcc/Nrp2/Taok1/Szt2/Robo2/Nfib/Zeb2/Robo1/Nrp1/Cntn2",NA,"suppressed"
"GO:0042274","ribosomal small subunit biogenesis",109,0.534778668976698,2.48001568924759,1e-10,2.591e-08,1.71915235886894e-08,2406,"tags=51%, list=20%, signal=42%","Rps27a/Rps4x/Rps23/Npm1/Exosc10/Rps25/Rps28/Rps8/Nol7/Rps24/Ercc2/Rps3a/Rps21-ps1/Rps12/Ngdn/Utp25/Nop58/Riok2/Krr1/Mettl17/Kri1/Tsr1/Rps27/Rps12l1/Bysl/Rps14/Rbfa/Mphosph10/Ltv1/Mcat/Rcc1l/Gtf2h5/Utp18/Rps17/Rps19/Wdr46/Nol11/Xrcc5/Rps19bp1/Slx9/Nsun4/Rps16/Rrp7a/Rpsa/Rps5/Dnttip2/Rps9/Fau/Snu13/Rps11/Rps10/Aatf/Bms1/Riok3/Rps21/Rps15a",NA,"activated"
"GO:0001764","neuron migration",178,-0.546650158350448,-2.47185833776674,1e-10,2.591e-08,1.71915235886894e-08,2251,"tags=46%, list=19%, signal=38%","Srf/Ulk4/Top2b/Large1/Scrt1/Cck/Pcm1/Sh3rf1/Pex2/Aspm/Dab2ip/Crkl/Wasf2/Rac1/Fyn/Astn2/Septin4/Drd2/Fkrp/Celsr2/Ddit4/Fat1/Ntrk3/Ndel1/Pafah1b1/Ctnnb1/Reln/Lrp12/Sema6a/Abi2/Nrg1/Nexmif/Cep85l/Zmiz1/Celsr3/Nav1/Tbc1d24/Auts2/Psen1/Dclk1/Mdga2/Cxcr4/Srgap2/Adgrl3/Itga3/Satb2/Fat3/Usp9x/Barhl2/Nr2f2/Trim46/Unc5d/Plxnb2/Flrt2/Neo1/Dcx/Plxna1/Zfp609/Met/Myh10/Kif26a/Pcnt/Mark2/Rapgef2/Gsk3b/Mef2c/Ntrk2/Mdga1/Alkbh1/Astn1/Arhgap32/Dcc/Nipbl/Fzd3/Ptprz1/Lrig2/Nrp2/Chl1/Erbb4/Zswim6/Nrp1/Cntn2",NA,"suppressed"
"GO:0050919","negative chemotaxis",44,-0.640224461836568,-2.27853667351659,5.43975088282715e-07,6.7116164463834e-05,4.45321931517699e-05,899,"tags=32%, list=7%, signal=30%","Unc5c/Sema4c/Slit3/Sema4g/Flrt2/Plxna4/Slit2/Sema5a/Epha7/Sema4b/Nrp2/Robo2/Slit1/Robo1",0.659444398037935,"suppressed"
"GO:0016441","post-transcriptional gene silencing",52,-0.619071950553633,-2.27405436373701,1.76948046376566e-07,2.69689640095107e-05,1.78941559603249e-05,2483,"tags=52%, list=21%, signal=41%","Eif4enif1/Clp1/Eif4g1/Dgcr8/Bcdin3d/Elavl1/Fxr1/Pum2/Focad/Ago2/Gigyf2/Ago3/Cnot6/Celf2/Tnrc6a/Ddx6/Ago4/Zswim8/Adar/Tnrc6b/Dhx9/Pum1/Mecp2/Dicer1/Cnot1/Tnrc6c/Helz",0.690132458796796,"suppressed"
"GO:0051963","regulation of synapse assembly",188,-0.509439050361174,-2.26849943753525,1e-10,2.591e-08,1.71915235886894e-08,2043,"tags=38%, list=17%, signal=32%","Sema4d/Agrn/Slitrk2/Senp1/Lrrn1/Ptprs/Rac1/Pum2/Ntrk3/Lrtm2/Chd4/Srgap3/Ctnnb1/Cyfip2/Six4/Nrg1/Ephb3/Map1b/Vldlr/Lrrc4b/Mycbp2/Nlgn3/Dclk1/Farp1/Rhog/Dock4/Il1rapl1/Mdga2/Srgap2/Adgrl3/Cux2/Usp9x/Clstn1/Clstn2/Sema4c/L1cam/Arhgap12/Nckipsd/Slitrk5/Lrrtm4/Opcml/Chrnb2/Flrt2/Dlg5/Prkca/Dcx/Nrxn2/Slit2/Adnp/Epha7/Srcin1/Ube3b/Ephb1/Setd5/Gsk3b/Mef2c/Sipa1l1/Ntrk2/Mdga1/Dpysl2/Flrt1/Ppp1r9a/Lats1/Adgrl1/Nectin1/Arhgap32/Nrxn1/Srgap1/Afdn/Slit1/Robo1",NA,"suppressed"
"GO:0050770","regulation of axonogenesis",162,-0.505430814983985,-2.24277129012928,1e-10,2.591e-08,1.71915235886894e-08,2251,"tags=41%, list=19%, signal=34%","Srf/Fstl4/Mag/Rtn4/Pten/Sema4d/Mbp/Plxnc1/Snap91/Chodl/Trpc5/Dixdc1/Plxnd1/Ptprs/Ret/Ntrk3/Syngap1/Ndel1/Pafah1b1/Lrp1/Ephb3/Fn1/Bcl11a/Map1b/Rnf6/Cdh2/Psen1/Megf8/Ctnnd2/Macf1/Nin/Smurf1/L1cam/Trim46/Braf/Tiam2/Plxnb2/Dcx/Jup/Dscam/Slit2/Sema5a/Adnp/Epha7/Skil/Mark2/Islr2/Spart/Pak3/Gsk3b/Arhgap35/Sipa1l1/Ntrk2/Map3k13/Map2/Epha4/Arhgap32/Dip2b/Robo2/Slit1/Tnr/Bmpr2/Tiam1/Zeb2/Robo1/Nrp1/Cntn2",NA,"suppressed"
"GO:0099173","postsynapse organization",312,-0.46699380339596,-2.23268792112088,1e-10,2.591e-08,1.71915235886894e-08,2198,"tags=38%, list=18%, signal=32%","Frmpd4/Chmp4bl1/Sorbs1/Dag1/Homer1/Rtn4/Pten/Arhgef7/Arhgap44/Cask/Slc30a1/Agrn/Senp1/Myo9a/Actn4/Ptprs/Crkl/Wasf2/Rac1/Fyn/Vhl/Pum2/Chrna7/Ntrk3/Insr/Kalrn/Igf1r/Ror2/Syngap1/Nptx1/Pafah1b1/Srgap3/Zfp365/Kif1a/Reln/Ncan/Shisa6/Cyfip2/Slc7a11/Abi2/Ephb3/Lrfn2/Map1b/Plppr4/Ppfia2/Tanc1/Cdh2/Lrrc4b/Psen1/Nlgn3/Dclk1/Farp1/Rhog/Grin2a/Dock4/Il1rapl1/Ctnnd2/Adgrl3/Lamc1/Magi2/Ssh1/Itga3/Cux2/Usp9x/Sema4c/Grm5/Lrp8/Sptbn2/Arhgap12/Nckipsd/Zfp804a/Shank1/Lrrtm4/Grin2b/Rock2/Dnaja3/Flrt2/Itsn1/Dlg1/Dlg5/Dnm3/Dcx/Nrxn2/Dlgap1/Ckap5/Ptprf/Myh10/Ophn1/Epha7/Enah/Sorbs2/Dock7/Epha5/Srcin1/Arhgap39/Ube3b/Nf1/Mark2/Ephb1/Nrxn3/Pak3/Sipa1l1/Gabrb3/Tanc2/Dpysl2/Ppp1r9a/Lats1/Epha4/Arhgap32/Nrxn1/Cnksr2/Ube3a/Nrp2/Tmem108/Afdn/Erbb4/Abl2/Tiam1/Nrp1/Cdkl5",NA,"suppressed"
"GO:0050803","regulation of synapse structure or activity",378,-0.454013776045484,-2.20532987284143,1e-10,2.591e-08,1.71915235886894e-08,2209,"tags=38%, list=18%, signal=32%","Sarm1/Frmpd4/Iqsec1/Chmp4bl1/Dag1/Homer1/Rtn4/Pten/Arhgap44/Cask/Slc30a1/Sema4d/Agrn/Slitrk2/Senp1/Tubb3/Lrrn1/Plxnc1/Snap91/Amot/Ptprs/Dab2ip/Neurl1/Ptprt/Rac1/Fyn/Cdh8/Vhl/Pum2/Drd2/Chrna7/Ntrk3/Lrtm2/Kalrn/Chd4/Ror2/Syngap1/Pafah1b1/Srgap3/Ctnnb1/Kif1a/Cntnap4/Reln/Ncan/Cap2/Strn/Cyfip2/Slc7a11/Ago2/Abi2/Six4/Nrg1/Ephb3/Stx1b/Pcdh8/Lrfn2/Map1b/Plppr4/Ank3/Ppfia2/Tanc1/Vldlr/Cdh2/Lrrc4b/Mycbp2/Psen1/Nlgn3/Dclk1/Farp1/Rhog/Dock4/Il1rapl1/Mdga2/Srgap2/Adgrl3/Magi2/Cux2/Usp9x/Clstn1/Clstn2/Sema4c/Dctn1/L1cam/Grm5/Lrp8/Arhgap12/Nckipsd/Slitrk5/Zfp804a/Lrrtm4/Grin2b/Opcml/Rock2/Chrnb2/Flrt2/Itsn1/Dlg5/Prkca/Vangl2/Dnm3/Dcx/Nrxn2/Ptprf/Slit2/Myh10/Adnp/Epha7/Agap1/Srcin1/Ube3b/Nf1/Mark2/Ephb1/Setd5/Pak3/Rapgef2/Gsk3b/Mef2c/Sipa1l1/Ntrk2/Tanc2/Mdga1/Dpysl2/Flrt1/Nrn1/Mecp2/Ppp1r9a/Lats1/Adgrl1/Nectin1/Epha4/Arhgap32/Nrxn1/Ube3a/Nrp2/Srgap1/Afdn/Erbb4/Slit1/Tiam1/Robo1/Cdkl5",NA,"suppressed"
